SETTLEMENT_DATE,SETTLEMENT_PERIOD,ND,TSD,ENGLAND_WALES_DEMAND,EMBEDDED_WIND_GENERATION,EMBEDDED_WIND_CAPACITY,EMBEDDED_SOLAR_GENERATION,EMBEDDED_SOLAR_CAPACITY,NON_BM_STOR,PUMP_STORAGE_PUMPING,IFA_FLOW,IFA2_FLOW,BRITNED_FLOW,MOYLE_FLOW,EAST_WEST_FLOW,NEMO_FLOW,NSL_FLOW,ELECLINK_FLOW,VIKING_FLOW,GREENLINK_FLOW,SCOTTISH_TRANSFER,FORECAST_ACTUAL_INDICATOR,datetime
2021-01-05,1,27447,28330,24994,1992,6527,0,13472,0,8,1803,-1,1,-274,0,774,0,0,0,0,,,2021-01-05 00:00:00
2021-01-05,2,27781,28688,25337,1977,6527,0,13472,0,147,1804,-2,0,-158,0,770,0,0,0,0,,,2021-01-05 00:30:00
2021-01-05,3,27473,28457,25083,1908,6527,0,13472,0,226,1804,-1,1,-157,0,749,0,0,0,0,,,2021-01-05 01:00:00
2021-01-05,4,26854,28354,24500,1879,6527,0,13472,0,862,1804,-1,1,-37,0,748,0,0,0,0,,,2021-01-05 01:30:00
2021-01-05,5,26592,28491,24273,1780,6527,0,13472,0,1237,1804,-1,0,-61,0,783,0,0,0,0,,,2021-01-05 02:00:00
2021-01-05,6,26376,28274,24055,1703,6527,0,13472,0,1231,1803,-1,0,-66,0,784,0,0,0,0,,,2021-01-05 02:30:00
2021-01-05,7,26142,27929,23782,1708,6527,0,13472,0,1158,1804,-1,0,-28,0,797,0,0,0,0,,,2021-01-05 03:00:00
2021-01-05,8,25752,27583,23423,1731,6527,0,13472,0,1214,1804,-1,1,-16,0,798,0,0,0,0,,,2021-01-05 03:30:00
2021-01-05,9,25587,27404,23340,1697,6527,0,13472,0,1200,1817,-1,0,-16,0,747,0,0,0,0,,,2021-01-05 04:00:00
2021-01-05,10,25719,27422,23483,1681,6527,0,13472,0,1086,1810,-1,0,-16,0,746,0,0,0,0,,,2021-01-05 04:30:00
2021-01-05,11,26163,27710,23918,1739,6527,0,13472,0,946,1215,-1,0,54,0,990,0,0,0,0,,,2021-01-05 05:00:00
2021-01-05,12,27055,28441,24770,1812,6527,0,13472,0,785,1190,-1,0,50,0,998,0,0,0,0,,,2021-01-05 05:30:00
2021-01-05,13,29470,30158,27047,1803,6527,0,13472,0,87,1715,-1,0,105,0,631,0,0,0,0,,,2021-01-05 06:00:00
2021-01-05,14,31425,32151,28868,1839,6527,0,13472,0,125,1739,-1,0,25,0,616,0,0,0,0,,,2021-01-05 06:30:00
2021-01-05,15,33780,34391,31028,1723,6527,0,13472,0,10,1497,-1,0,37,12,366,0,0,0,0,,,2021-01-05 07:00:00
2021-01-05,16,35952,36711,33050,1655,6527,0,13472,0,76,1479,-1,0,-82,0,357,0,0,0,0,,,2021-01-05 07:30:00
2021-01-05,17,37959,38840,34895,1615,6527,1,13472,0,35,849,-1,0,-245,0,345,0,0,0,0,,,2021-01-05 08:00:00
2021-01-05,18,39245,40139,36044,1620,6527,96,13472,0,11,820,-1,0,-282,0,345,0,0,0,0,,,2021-01-05 08:30:00
2021-01-05,19,39948,40904,36618,1629,6527,404,13472,0,13,1261,-1,0,-342,0,404,0,0,0,0,,,2021-01-05 09:00:00
2021-01-05,20,40414,41423,36999,1664,6527,846,13472,0,12,1280,-1,0,-396,0,406,0,0,0,0,,,2021-01-05 09:30:00
2021-01-05,21,40205,41204,36691,1739,6527,1424,13472,0,10,984,-1,0,-388,0,301,0,0,0,0,,,2021-01-05 10:00:00
2021-01-05,22,40300,41311,36710,1851,6527,1910,13472,0,11,973,-1,1,-399,0,298,0,0,0,0,,,2021-01-05 10:30:00
2021-01-05,23,40300,41368,36668,1839,6527,2590,13472,0,15,789,-1,0,-452,0,445,0,0,0,0,,,2021-01-05 11:00:00
2021-01-05,24,40252,41318,36539,1853,6527,2719,13472,0,12,878,-1,0,-453,0,450,0,0,0,0,,,2021-01-05 11:30:00
2021-01-05,25,40431,41463,36644,1853,6527,2707,13472,0,11,1241,-1,0,-420,0,139,0,0,0,0,,,2021-01-05 12:00:00
2021-01-05,26,40678,41745,36828,1872,6527,2508,13472,0,13,1307,-1,0,-453,0,126,0,0,0,0,,,2021-01-05 12:30:00
2021-01-05,27,41088,42157,37229,1789,6527,2108,13472,0,13,1995,-1,0,-455,0,166,0,0,0,0,,,2021-01-05 13:00:00
2021-01-05,28,41065,42132,37250,1768,6527,1647,13472,0,12,2005,-1,0,-454,0,168,0,0,0,0,,,2021-01-05 13:30:00
2021-01-05,29,41301,42370,37516,1748,6527,1059,13472,0,14,1870,-1,0,-454,0,463,0,0,0,0,,,2021-01-05 14:00:00
2021-01-05,30,41439,42534,37680,1767,6527,736,13472,0,14,1865,-1,0,-455,-25,475,0,0,0,0,,,2021-01-05 14:30:00
2021-01-05,31,42073,43264,38284,1694,6527,315,13472,0,9,1596,-1,0,-454,-127,251,0,0,0,0,,,2021-01-05 15:00:00
2021-01-05,32,42657,43758,38858,1659,6527,67,13472,0,16,1587,-1,1,-455,-29,246,0,0,0,0,,,2021-01-05 15:30:00
2021-01-05,33,43805,44974,39849,1610,6527,0,13472,0,11,1986,-1,0,-454,-103,717,0,0,0,0,,,2021-01-05 16:00:00
2021-01-05,34,44595,45842,40420,1594,6527,0,13472,0,8,2003,-1,0,-455,-183,737,0,0,0,0,,,2021-01-05 16:30:00
2021-01-05,35,44756,46143,40462,1524,6527,0,13472,0,8,2004,-1,0,-454,-324,491,0,0,0,0,,,2021-01-05 17:00:00
2021-01-05,36,44674,46180,40429,1491,6527,0,13472,0,4,2004,-2,0,-455,-445,483,0,0,0,0,,,2021-01-05 17:30:00
2021-01-05,37,44601,46067,40475,1463,6527,0,13472,0,7,2003,-1,0,-454,-404,794,0,0,0,0,,,2021-01-05 18:00:00
2021-01-05,38,43760,45270,39701,1455,6527,0,13472,0,9,2003,-2,0,-455,-444,807,0,0,0,0,,,2021-01-05 18:30:00
2021-01-05,39,42858,44226,38916,1414,6527,0,13472,0,9,2003,-1,0,-454,-304,835,0,0,0,0,,,2021-01-05 19:00:00
2021-01-05,40,41618,42980,37837,1396,6527,0,13472,0,11,2003,-2,0,-455,-294,836,0,0,0,0,,,2021-01-05 19:30:00
2021-01-05,41,40398,41872,36702,1392,6527,0,13472,0,13,2003,-1,0,-454,-406,807,0,0,0,0,,,2021-01-05 20:00:00
2021-01-05,42,39013,40585,35497,1414,6527,0,13472,0,14,2002,-1,1,-454,-503,805,0,0,0,0,,,2021-01-05 20:30:00
2021-01-05,43,37036,38483,33652,1376,6527,0,13472,0,12,1622,-1,0,-455,-379,589,0,0,0,0,,,2021-01-05 21:00:00
2021-01-05,44,35323,36569,32101,1376,6527,0,13472,0,12,1605,-2,0,-389,-243,581,0,0,0,0,,,2021-01-05 21:30:00
2021-01-05,45,33393,34415,30285,1275,6527,0,13472,0,18,1194,-1,1,-311,-92,408,0,0,0,0,,,2021-01-05 22:00:00
2021-01-05,46,31614,32607,28560,1219,6527,0,13472,0,17,1176,-2,0,-310,-64,403,0,0,0,0,,,2021-01-05 22:30:00
2021-01-05,47,29909,31109,26992,1198,6527,0,13472,0,273,1048,-2,0,-310,-15,712,0,0,0,0,,,2021-01-05 23:00:00
2021-01-05,48,28731,30683,25929,1212,6527,0,13472,0,1041,1045,-1,0,-310,0,723,0,0,0,0,,,2021-01-05 23:30:00
2021-01-06,1,28511,30636,25767,1181,6527,0,13472,0,1260,1463,-2,0,-263,0,828,0,0,0,0,,,2021-01-06 00:00:00
2021-01-06,2,29027,31045,26321,1174,6527,0,13472,0,1256,1484,-2,0,-160,0,832,0,0,0,0,,,2021-01-06 00:30:00
2021-01-06,3,28845,30799,26171,1097,6527,0,13472,0,1248,1923,-1,0,-105,0,947,0,0,0,0,,,2021-01-06 01:00:00
2021-01-06,4,28391,30354,25748,1046,6527,0,13472,0,1255,1943,-2,0,-106,0,952,0,0,0,0,,,2021-01-06 01:30:00
2021-01-06,5,27947,29897,25354,1041,6527,0,13472,0,1244,1912,-1,0,-105,0,834,0,0,0,0,,,2021-01-06 02:00:00
2021-01-06,6,27533,29472,24928,1068,6527,0,13472,0,1232,1910,-1,0,-106,0,830,0,0,0,0,,,2021-01-06 02:30:00
2021-01-06,7,27251,29186,24599,1053,6527,0,13472,0,1227,1675,-2,1,-106,0,763,0,0,0,0,,,2021-01-06 03:00:00
2021-01-06,8,26834,28767,24187,1068,6527,0,13472,0,1226,1665,-1,0,-106,0,761,0,0,0,0,,,2021-01-06 03:30:00
2021-01-06,9,26698,28618,24089,1033,6527,0,13472,0,1213,1425,-1,0,-106,0,830,0,0,0,0,,,2021-01-06 04:00:00
2021-01-06,10,26776,28683,24172,1021,6527,0,13472,0,1199,1400,-2,0,-106,0,833,0,0,0,0,,,2021-01-06 04:30:00
2021-01-06,11,27343,29183,24703,969,6527,0,13472,0,1192,638,-1,1,-47,0,861,0,0,0,0,,,2021-01-06 05:00:00
2021-01-06,12,28496,29952,25778,944,6527,0,13472,0,815,594,-2,0,-39,0,856,0,0,0,0,,,2021-01-06 05:30:00
2021-01-06,13,30965,31620,28057,825,6527,0,13472,0,53,415,-2,0,51,0,275,0,0,0,0,,,2021-01-06 06:00:00
2021-01-06,14,33049,33675,29983,760,6527,0,13472,0,9,456,-1,0,-16,0,247,0,0,0,0,,,2021-01-06 06:30:00
2021-01-06,15,35827,36441,32546,716,6527,0,13472,0,13,1606,-1,0,29,0,59,0,0,0,0,,,2021-01-06 07:00:00
2021-01-06,16,38045,38657,34607,720,6527,0,13472,0,10,1700,-2,0,14,0,63,0,0,0,0,,,2021-01-06 07:30:00
2021-01-06,17,40004,40640,36388,739,6527,0,13472,0,7,1573,-1,0,-28,0,732,0,0,0,0,,,2021-01-06 08:00:00
2021-01-06,18,41007,41645,37293,798,6527,43,13472,0,9,1571,-1,0,-28,0,768,0,0,0,0,,,2021-01-06 08:30:00
2021-01-06,19,41246,41874,37449,687,6527,254,13472,0,8,1986,-2,0,-18,0,982,0,0,0,0,,,2021-01-06 09:00:00
2021-01-06,20,41464,42114,37606,620,6527,658,13472,0,8,2004,-2,0,-40,0,990,0,0,0,0,,,2021-01-06 09:30:00
2021-01-06,21,41723,42415,37808,589,6527,1030,13472,0,10,2002,-1,0,-81,0,999,0,0,0,0,,,2021-01-06 10:00:00
2021-01-06,22,41817,42504,37923,605,6527,1385,13472,0,12,2003,-1,0,-74,0,999,0,0,0,0,,,2021-01-06 10:30:00
2021-01-06,23,42185,42966,38276,610,6527,1584,13472,0,9,2004,-1,0,-171,0,999,0,0,0,0,,,2021-01-06 11:00:00
2021-01-06,24,42319,43084,38385,659,6527,1890,13472,0,6,2004,-2,0,-157,0,1000,0,0,0,0,,,2021-01-06 11:30:00
2021-01-06,25,42500,43201,38523,632,6527,2389,13472,0,9,2003,-1,0,-91,0,847,0,0,0,0,,,2021-01-06 12:00:00
2021-01-06,26,42296,43115,38299,666,6527,2349,13472,0,11,2003,-1,0,-207,0,842,0,0,0,0,,,2021-01-06 12:30:00
2021-01-06,27,42124,43063,38162,659,6527,2157,13472,0,10,2003,-2,0,-327,0,856,0,0,0,0,,,2021-01-06 13:00:00
2021-01-06,28,41887,42788,37969,683,6527,1673,13472,0,9,2003,-2,0,-290,0,856,0,0,0,0,,,2021-01-06 13:30:00
2021-01-06,29,41826,42671,37959,662,6527,1534,13472,0,12,2003,-2,1,-231,0,995,0,0,0,0,,,2021-01-06 14:00:00
2021-01-06,30,41885,42588,38030,658,6527,1125,13472,0,16,2002,-1,0,-86,0,999,0,0,0,0,,,2021-01-06 14:30:00
2021-01-06,31,42630,43265,38691,609,6527,561,13472,0,9,2003,-1,0,-25,0,990,0,0,0,0,,,2021-01-06 15:00:00
2021-01-06,32,43527,44138,39530,598,6527,115,13472,0,9,2003,-2,0,81,33,990,0,0,0,0,,,2021-01-06 15:30:00
2021-01-06,33,43729,44347,39596,597,6527,0,13472,0,7,2003,-2,0,203,-9,1018,0,0,0,0,,,2021-01-06 16:00:00
2021-01-06,34,45207,45811,40901,625,6527,0,13472,0,3,2003,-1,0,179,0,1019,0,0,0,0,,,2021-01-06 16:30:00
2021-01-06,35,45903,46507,41498,604,6527,0,13472,0,2,2003,-2,0,74,0,1020,0,0,0,0,,,2021-01-06 17:00:00
2021-01-06,36,46053,46657,41713,609,6527,0,13472,0,2,2003,-2,1,47,0,1020,0,0,0,0,,,2021-01-06 17:30:00
2021-01-06,37,45565,46194,41363,582,6527,0,13472,0,2,2003,-2,0,47,-25,1020,0,0,0,0,,,2021-01-06 18:00:00
2021-01-06,38,45307,45940,41180,575,6527,0,13472,0,2,2003,-2,0,47,-29,1019,0,0,0,0,,,2021-01-06 18:30:00
2021-01-06,39,44208,44819,40231,636,6527,0,13472,0,9,2003,-2,0,21,0,1020,0,0,0,0,,,2021-01-06 19:00:00
2021-01-06,40,43003,43693,39180,727,6527,0,13472,0,15,2003,-2,0,-18,-55,1020,0,0,0,0,,,2021-01-06 19:30:00
2021-01-06,41,41639,42317,37935,716,6527,0,13472,0,12,2003,-2,0,-53,-11,993,0,0,0,0,,,2021-01-06 20:00:00
2021-01-06,42,40255,41126,36679,723,6527,0,13472,0,11,2003,-2,0,-199,-59,982,0,0,0,0,,,2021-01-06 20:30:00
2021-01-06,43,38380,39300,35016,698,6527,0,13472,0,10,1905,-1,0,-291,-18,345,0,0,0,0,,,2021-01-06 21:00:00
2021-01-06,44,36713,37722,33509,702,6527,0,13472,0,11,1898,-2,0,-382,-14,312,0,0,0,0,,,2021-01-06 21:30:00
2021-01-06,45,34683,35550,31641,651,6527,0,13472,0,10,1409,-1,0,-256,0,301,0,0,0,0,,,2021-01-06 22:00:00
2021-01-06,46,32898,33672,29930,627,6527,0,13472,0,22,1386,-1,0,-151,0,305,0,0,0,0,,,2021-01-06 22:30:00
2021-01-06,47,30853,32436,28066,638,6527,0,13472,0,761,1274,-2,0,-165,-55,784,0,0,0,0,,,2021-01-06 23:00:00
2021-01-06,48,29535,31755,26866,666,6527,0,13473,0,1294,1271,-1,0,-314,-11,805,0,0,0,0,,,2021-01-06 23:30:00
2021-01-07,1,29461,31782,26843,671,6527,0,13473,0,1306,1593,-1,0,-414,0,903,0,0,0,0,,,2021-01-07 00:00:00
2021-01-07,2,29762,31968,27198,695,6527,0,13473,0,1294,1606,-1,0,-311,0,907,0,0,0,0,,,2021-01-07 00:30:00
2021-01-07,3,29487,31702,26961,679,6527,0,13473,0,1287,1514,-1,0,-327,0,996,0,0,0,0,,,2021-01-07 01:00:00
2021-01-07,4,29065,31306,26624,687,6527,0,13473,0,1285,1511,-1,0,-355,0,999,0,0,0,0,,,2021-01-07 01:30:00
2021-01-07,5,28584,30821,26209,693,6527,0,13473,0,1273,1462,-1,0,-363,0,1000,0,0,0,0,,,2021-01-07 02:00:00
2021-01-07,6,28361,30614,25980,721,6527,0,13473,0,1271,1463,-1,1,-381,0,1000,0,0,0,0,,,2021-01-07 02:30:00
2021-01-07,7,28065,30190,25697,675,6527,0,13473,0,1268,1881,-1,0,-256,0,999,0,0,0,0,,,2021-01-07 03:00:00
2021-01-07,8,27659,29784,25318,645,6527,0,13473,0,1258,1829,-1,0,-266,0,1000,0,0,0,0,,,2021-01-07 03:30:00
2021-01-07,9,27343,29420,25009,649,6527,0,13473,0,1244,512,-1,0,-232,0,971,0,0,0,0,,,2021-01-07 04:00:00
2021-01-07,10,27456,29475,25091,673,6527,0,13473,0,1239,375,-1,1,-179,0,969,0,0,0,0,,,2021-01-07 04:30:00
2021-01-07,11,28024,30140,25603,653,6527,0,13473,0,1099,-315,-1,0,-101,0,811,0,0,0,0,,,2021-01-07 05:00:00
2021-01-07,12,29203,31466,26686,658,6527,0,13473,0,1136,-431,-1,0,-95,0,806,0,0,0,0,,,2021-01-07 05:30:00
2021-01-07,13,31437,34746,28710,670,6527,0,13473,0,890,-1818,-1,0,36,53,618,0,0,0,0,,,2021-01-07 06:00:00
2021-01-07,14,33464,37044,30576,715,6527,0,13473,0,1025,-1954,-1,0,151,10,612,0,0,0,0,,,2021-01-07 06:30:00
2021-01-07,15,35913,38547,32807,680,6527,0,13473,0,274,-1759,-1,0,152,0,736,0,0,0,0,,,2021-01-07 07:00:00
2021-01-07,16,37798,39931,34513,672,6527,0,13473,0,12,-1520,-1,0,261,0,741,0,0,0,0,,,2021-01-07 07:30:00
2021-01-07,17,40143,40760,36642,654,6527,2,13473,0,16,513,-1,0,175,12,956,0,0,0,0,,,2021-01-07 08:00:00
2021-01-07,18,41184,41796,37538,657,6527,87,13473,0,11,837,-1,0,229,107,964,0,0,0,0,,,2021-01-07 08:30:00
2021-01-07,19,41968,42584,38239,646,6527,477,13473,0,15,1277,-1,0,115,20,801,0,0,0,0,,,2021-01-07 09:00:00
2021-01-07,20,42151,42766,38337,650,6527,917,13473,0,14,1297,-1,0,49,0,796,0,0,0,0,,,2021-01-07 09:30:00
2021-01-07,21,42030,42648,38147,643,6527,1335,13473,0,17,1532,-1,0,83,0,664,0,0,0,0,,,2021-01-07 10:00:00
2021-01-07,22,41867,42485,37958,656,6527,1694,13473,0,17,1541,-1,0,62,0,661,0,0,0,0,,,2021-01-07 10:30:00
2021-01-07,23,42260,42870,38308,650,6527,2002,13473,0,9,1522,-1,0,100,0,987,0,0,0,0,,,2021-01-07 11:00:00
2021-01-07,24,42081,42692,38096,667,6527,2144,13473,0,10,1521,-1,0,195,0,999,0,0,0,0,,,2021-01-07 11:30:00
2021-01-07,25,42233,42847,38211,687,6527,2151,13473,0,13,1844,-1,0,137,0,999,0,0,0,0,,,2021-01-07 12:00:00
2021-01-07,26,42119,42734,38110,738,6527,2234,13473,0,14,1857,-1,0,133,0,1000,0,0,0,0,,,2021-01-07 12:30:00
2021-01-07,27,42096,42709,38099,732,6527,2236,13473,0,12,1998,-1,0,137,0,1000,0,0,0,0,,,2021-01-07 13:00:00
2021-01-07,28,41906,42519,37959,754,6527,1929,13473,0,12,2003,-1,0,212,0,1000,0,0,0,0,,,2021-01-07 13:30:00
2021-01-07,29,42378,42990,38487,760,6527,1452,13473,0,11,2003,-1,0,251,0,999,0,0,0,0,,,2021-01-07 14:00:00
2021-01-07,30,42587,43205,38731,780,6527,1025,13473,0,17,2000,-1,0,241,0,1000,0,0,0,0,,,2021-01-07 14:30:00
2021-01-07,31,42853,43465,38931,766,6527,527,13473,0,11,1555,-1,0,206,0,999,0,0,0,0,,,2021-01-07 15:00:00
2021-01-07,32,43388,43996,39398,766,6527,110,13473,0,7,1539,-1,0,264,0,999,0,0,0,0,,,2021-01-07 15:30:00
2021-01-07,33,44441,45045,40345,769,6527,1,13473,0,3,1983,-1,0,201,0,1019,0,0,0,0,,,2021-01-07 16:00:00
2021-01-07,34,45678,46281,41462,788,6527,0,13473,0,2,2003,-1,0,121,65,1020,0,0,0,0,,,2021-01-07 16:30:00
2021-01-07,35,46433,47036,42122,783,6527,0,13473,0,2,2003,-1,0,88,94,1020,0,0,0,0,,,2021-01-07 17:00:00
2021-01-07,36,46405,47008,42150,800,6527,0,13473,0,2,2003,-1,0,88,98,1019,0,0,0,0,,,2021-01-07 17:30:00
2021-01-07,37,45768,46371,41625,798,6527,0,13473,0,2,2003,-1,0,137,5,1020,0,0,0,0,,,2021-01-07 18:00:00
2021-01-07,38,45333,45991,41216,826,6527,0,13473,0,2,2003,-1,0,209,-55,1019,0,0,0,0,,,2021-01-07 18:30:00
2021-01-07,39,44599,45226,40605,829,6527,0,13473,0,14,1990,-2,0,260,-11,1020,0,0,0,0,,,2021-01-07 19:00:00
2021-01-07,40,42815,43462,39025,854,6527,0,13473,0,14,1954,-2,0,188,-31,1020,0,0,0,0,,,2021-01-07 19:30:00
2021-01-07,41,41340,41954,37711,885,6527,0,13473,0,12,927,-2,0,268,11,1020,0,0,0,0,,,2021-01-07 20:00:00
2021-01-07,42,40201,40810,36791,937,6527,0,13473,0,7,834,-2,0,167,0,1019,0,0,0,0,,,2021-01-07 20:30:00
2021-01-07,43,38488,39100,35341,914,6527,0,13473,0,10,51,-2,0,69,0,1000,0,0,0,0,,,2021-01-07 21:00:00
2021-01-07,44,36726,37369,33761,919,6527,0,13473,0,11,-2,-2,0,-16,-12,999,0,0,0,0,,,2021-01-07 21:30:00
2021-01-07,45,34952,36065,32138,938,6527,0,13473,0,16,-495,-2,0,82,24,793,0,0,0,0,,,2021-01-07 22:00:00
2021-01-07,46,32808,34188,30166,981,6527,0,13473,0,266,-512,-2,0,97,0,786,0,0,0,0,,,2021-01-07 22:30:00
2021-01-07,47,30898,32732,28429,1009,6527,0,13473,0,1232,58,-2,0,140,0,682,0,0,0,0,,,2021-01-07 23:00:00
2021-01-07,48,29718,31628,27312,1066,6527,0,13473,0,1308,85,-2,0,289,36,678,0,0,0,0,,,2021-01-07 23:30:00
2021-01-08,1,29518,31423,27155,1095,6527,0,13473,0,1303,171,-2,0,396,39,817,0,0,0,0,,,2021-01-08 00:00:00
2021-01-08,2,29835,31728,27557,1159,6527,0,13473,0,1291,172,-2,0,401,174,822,0,0,0,0,,,2021-01-08 00:30:00
2021-01-08,3,29592,31753,27375,1183,6527,0,13473,0,1294,-265,-2,0,402,149,994,0,0,0,0,,,2021-01-08 01:00:00
2021-01-08,4,29047,31226,26883,1221,6527,0,13473,0,1292,-285,-2,0,402,161,1000,0,0,0,0,,,2021-01-08 01:30:00
2021-01-08,5,28450,30522,26335,1212,6527,0,13473,0,1266,-204,-2,0,402,33,952,0,0,0,0,,,2021-01-08 02:00:00
2021-01-08,6,28159,30224,26022,1233,6527,0,13473,0,1262,-201,-2,0,395,0,951,0,0,0,0,,,2021-01-08 02:30:00
2021-01-08,7,27730,29846,25574,1123,6527,0,13473,0,1255,-259,-2,0,400,0,958,0,0,0,0,,,2021-01-08 03:00:00
2021-01-08,8,27341,29463,25230,1038,6527,0,13473,0,1248,-272,-2,0,339,0,958,0,0,0,0,,,2021-01-08 03:30:00
2021-01-08,9,27079,29879,25011,1108,6527,0,13473,0,1241,-957,-2,0,396,10,928,0,0,0,0,,,2021-01-08 04:00:00
2021-01-08,10,27126,29969,25073,1212,6527,0,13473,0,1233,-1008,-2,0,395,133,916,0,0,0,0,,,2021-01-08 04:30:00
2021-01-08,11,27863,31458,25712,1236,6527,0,13473,0,1242,-1751,-2,0,401,286,255,0,0,0,0,,,2021-01-08 05:00:00
2021-01-08,12,28586,32195,26331,1308,6527,0,13473,0,1228,-1779,-2,0,401,318,193,0,0,0,0,,,2021-01-08 05:30:00
2021-01-08,13,30878,34348,28441,1330,6527,0,13473,0,1130,-1003,-2,0,401,413,-735,0,0,0,0,,,2021-01-08 06:00:00
2021-01-08,14,32784,36053,30203,1385,6527,0,13473,0,925,-957,-2,0,401,365,-785,0,0,0,0,,,2021-01-08 06:30:00
2021-01-08,15,35276,37138,32480,1360,6527,0,13473,0,146,-1007,-2,0,401,473,-107,0,0,0,0,,,2021-01-08 07:00:00
2021-01-08,16,37214,38890,34352,1357,6527,0,13473,0,12,-991,-2,0,401,504,-71,0,0,0,0,,,2021-01-08 07:30:00
2021-01-08,17,39443,40230,36337,1350,6527,0,13473,0,13,-172,-2,0,401,504,241,0,0,0,0,,,2021-01-08 08:00:00
2021-01-08,18,40487,41197,37221,1358,6527,53,13473,0,10,-98,-2,0,401,504,256,0,0,0,0,,,2021-01-08 08:30:00
2021-01-08,19,41521,42136,38088,1340,6527,224,13473,0,13,769,-2,0,401,504,705,0,0,0,0,,,2021-01-08 09:00:00
2021-01-08,20,41777,42390,38173,1348,6527,480,13473,0,11,844,-2,0,401,504,725,0,0,0,0,,,2021-01-08 09:30:00
2021-01-08,21,42050,42663,38373,1284,6527,676,13473,0,11,1653,-2,0,401,471,789,0,0,0,0,,,2021-01-08 10:00:00
2021-01-08,22,42141,42754,38511,1240,6527,863,13473,0,11,1703,-2,0,401,428,792,0,0,0,0,,,2021-01-08 10:30:00
2021-01-08,23,42241,42852,38622,1186,6527,941,13473,0,9,1776,-2,0,401,343,977,0,0,0,0,,,2021-01-08 11:00:00
2021-01-08,24,42524,43136,38884,1185,6527,984,13473,0,10,1779,-2,0,401,380,983,0,0,0,0,,,2021-01-08 11:30:00
2021-01-08,25,43042,43653,39379,1157,6527,1050,13473,0,9,1996,-2,0,401,283,999,0,0,0,0,,,2021-01-08 12:00:00
2021-01-08,26,43002,43617,39358,1161,6527,985,13473,0,13,2004,-2,0,401,266,1000,0,0,0,0,,,2021-01-08 12:30:00
2021-01-08,27,43090,43707,39438,1126,6527,961,13473,0,15,1998,-2,0,401,260,997,0,0,0,0,,,2021-01-08 13:00:00
2021-01-08,28,42541,43159,38899,1122,6527,837,13473,0,16,2004,-2,0,401,186,1000,0,0,0,0,,,2021-01-08 13:30:00
2021-01-08,29,42415,43030,38813,1091,6527,614,13473,0,13,2004,-2,0,401,268,999,0,0,0,0,,,2021-01-08 14:00:00
2021-01-08,30,42337,42955,38689,1088,6527,428,13473,0,16,2004,-2,0,401,157,1000,0,0,0,0,,,2021-01-08 14:30:00
2021-01-08,31,42604,43214,38890,1033,6527,205,13473,0,8,2001,-2,0,401,152,999,0,0,0,0,,,2021-01-08 15:00:00
2021-01-08,32,43019,43627,39270,1008,6527,39,13473,0,6,2001,-2,0,386,243,999,0,0,0,0,,,2021-01-08 15:30:00
2021-01-08,33,43475,44082,39570,975,6527,0,13473,0,5,2004,-2,0,261,202,1019,0,0,0,0,,,2021-01-08 16:00:00
2021-01-08,34,44690,45294,40559,984,6527,0,13473,0,2,2004,-2,0,202,327,1019,0,0,0,0,,,2021-01-08 16:30:00
2021-01-08,35,45085,45689,40826,941,6527,0,13473,0,2,2004,-2,0,201,385,1020,0,0,0,0,,,2021-01-08 17:00:00
2021-01-08,36,44970,45574,40731,934,6527,0,13473,0,2,2004,-2,0,201,346,1020,0,0,0,0,,,2021-01-08 17:30:00
2021-01-08,37,44573,45177,40423,878,6527,0,13473,0,2,2004,-2,0,201,195,1020,0,0,0,0,,,2021-01-08 18:00:00
2021-01-08,38,43815,44419,39696,856,6527,0,13473,0,2,2004,-2,0,139,46,1020,0,0,0,0,,,2021-01-08 18:30:00
2021-01-08,39,42925,43602,38899,799,6527,0,13473,0,8,2004,-2,0,75,-67,1019,0,0,0,0,,,2021-01-08 19:00:00
2021-01-08,40,41060,41816,37163,786,6527,0,13473,0,15,2004,-2,0,-59,-80,1019,0,0,0,0,,,2021-01-08 19:30:00
2021-01-08,41,39931,40544,36125,747,6527,0,13473,0,11,1908,-2,0,26,0,1019,0,0,0,0,,,2021-01-08 20:00:00
2021-01-08,42,38750,39489,35067,743,6527,0,13473,0,13,1867,-2,0,-81,-43,1020,0,0,0,0,,,2021-01-08 20:30:00
2021-01-08,43,37154,37810,33629,738,6527,0,13473,0,9,825,-2,0,-44,-1,905,0,0,0,0,,,2021-01-08 21:00:00
2021-01-08,44,35663,36351,32219,754,6527,0,13473,0,13,745,-2,0,-73,0,901,0,0,0,0,,,2021-01-08 21:30:00
2021-01-08,45,34490,35105,31200,732,6527,0,13473,0,13,546,-2,0,32,0,811,0,0,0,0,,,2021-01-08 22:00:00
2021-01-08,46,33005,33617,29804,740,6527,0,13473,0,10,602,-2,0,87,0,808,0,0,0,0,,,2021-01-08 22:30:00
2021-01-08,47,31173,31985,28136,692,6527,0,13473,0,156,1885,-2,0,37,-54,992,0,0,0,0,,,2021-01-08 23:00:00
2021-01-08,48,30198,31261,27244,675,6527,0,13473,0,329,2004,-2,0,-122,-10,1000,0,0,0,0,,,2021-01-08 23:30:00
2021-01-09,1,29873,30995,26990,643,6527,0,13473,0,466,2004,-2,0,-54,0,1000,0,0,0,0,,,2021-01-09 00:00:00
